id,name,score,timestamp,category
2940,Star Wars (1977),4,879460160,Action
2941,Gone with the Wind (1939),3,892334680,Drama
2942,Harold and Maude (1971),4,879111268,Comedy
2943,Blood & Wine (1997),3,876697165,Drama
2944,Reality Bites (1994),3,885546636,Comedy
2945,Seven Years in Tibet (1997),3,891042475,Drama
2946,"Smile Like Yours, A (1997)",3,892519553,Comedy
2947,Joe's Apartment (1996),2,879875347,Comedy
2948,Executive Decision (1996),3,888267198,Action
2949,Lone Star (1996),3,878261977,Drama
2950,"Adventures of Robin Hood, The (1938)",5,875718954,Action
2951,Bananas (1971),4,883776778,Comedy
2952,Mrs. Doubtfire (1993),4,884068497,Comedy
2953,"Nutty Professor, The (1996)",3,881015657,Comedy
2954,"Postino, Il (1994)",3,891371505,Drama
2955,"Birds, The (1963)",3,887745624,Horror
2956,"Bronx Tale, A (1993)",4,884635287,Drama
2957,"Silence of the Lambs, The (1991)",5,875288196,Drama
2958,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",4,885477802,Drama
2959,Freeway (1996),4,889415947,Crime
2960,Happy Gilmore (1996),5,892866230,Comedy
2961,Psycho (1960),5,886122261,Horror
2962,Speechless (1994),3,885547447,Comedy
2963,Batman (1989),4,880046408,Action
2964,Things to Do in Denver when You're Dead (1995),4,877400092,Crime
2965,Star Trek IV: The Voyage Home (1986),3,879857843,Action
2966,Pink Floyd - The Wall (1982),3,886533452,Drama
2967,East of Eden (1955),4,888637105,Drama
2968,Men in Black (1997),4,878870846,Action
2969,Strange Days (1995),4,879617574,Action
2970,Young Frankenstein (1974),5,882377358,Comedy
2971,Crumb (1994),4,881956363,Documentary
2972,Cop Land (1997),4,883504593,Crime
2973,Tin Men (1987),4,882141872,Comedy
2974,"Fifth Element, The (1997)",4,881959238,Action
2975,Mr. Holland's Opus (1995),1,875427739,Drama
2976,Apollo 13 (1995),4,879216734,Action
2977,Cobb (1994),2,885546530,Drama
2978,Fargo (1996),5,886433788,Crime
2979,When Harry Met Sally... (1989),4,879438196,Comedy
2980,Alice in Wonderland (1951),4,888067031,Animation
2981,"Parent Trap, The (1961)",5,879518474,Children's
2982,"Spitfire Grill, The (1996)",4,879541476,Drama
2983,Cape Fear (1991),4,884366363,Thriller
2984,Seven (Se7en) (1995),5,888205744,Crime
2985,"Crow, The (1994)",3,879647275,Action
2986,Dangerous Minds (1995),3,882387181,Drama
2987,William Shakespeare's Romeo and Juliet (1996),5,875323712,Drama
2988,Meet John Doe (1941),4,879546671,Drama
2989,Raiders of the Lost Ark (1981),3,879442044,Action
2990,"Birdcage, The (1996)",5,886177013,Comedy
2991,Star Trek: Generations (1994),4,891354053,Action
2992,Father of the Bride Part II (1995),1,892784437,Comedy
2993,G.I. Jane (1997),3,884795580,Action
2994,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),3,884131085,Sci-Fi
2995,Volcano (1997),3,879074774,Drama
2996,Addams Family Values (1993),2,879363111,Comedy
2997,Rebel Without a Cause (1955),4,884634938,Drama
2998,Thirty-Two Short Films About Glenn Gould (1993),4,877880794,Documentary
2999,Koyaanisqatsi (1983),4,879799526,Documentary
3000,Sleepless in Seattle (1993),2,891498087,Comedy
3001,Mission: Impossible (1996),3,892783612,Action
3002,When We Were Kings (1996),4,879544659,Documentary
3003,Dances with Wolves (1990),4,893277579,Adventure
3004,True Lies (1994),1,880472298,Action
3005,Marvin's Room (1996),3,888551235,Drama
3006,Bastard Out of Carolina (1996),3,879617894,Drama
3007,"Rock, The (1996)",5,892241624,Action
3008,It Could Happen to You (1994),4,876955689,Drama
3009,Speed (1994),4,879024014,Action
3010,Purple Noon (1960),3,891544735,Crime
3011,Strictly Ballroom (1992),4,884993033,Comedy
3012,Mimic (1997),4,891043547,Sci-Fi
3013,Cape Fear (1991),2,883777237,Thriller
3014,Roman Holiday (1953),3,879023853,Comedy
3015,Midnight in the Garden of Good and Evil (1997),2,884796086,Comedy
3016,Psycho (1960),3,891656347,Horror
3017,Indiana Jones and the Last Crusade (1989),5,883865575,Action
3018,Beauty and the Beast (1991),4,889739091,Animation
3019,Seven (Se7en) (1995),4,875309507,Crime
3020,Mighty Aphrodite (1995),1,892783411,Comedy
3021,Dave (1993),4,876341443,Comedy
3022,Judge Dredd (1995),3,888630658,Action
3023,Evil Dead II (1987),3,885680348,Action
3024,Snow White and the Seven Dwarfs (1937),5,880838306,Animation
3025,Bananas (1971),4,891479058,Comedy
3026,Angela (1995),3,887139728,Drama
3027,Twister (1996),4,884183016,Action
3028,Escape from L.A. (1996),3,888905286,Action
3029,Stand by Me (1986),4,874873892,Adventure
3030,Grosse Pointe Blank (1997),3,881959238,Comedy
3031,Old Yeller (1957),1,875721196,Children's
3032,Sleepless in Seattle (1993),1,892683895,Comedy
3033,Army of Darkness (1993),5,878887869,Action
3034,Star Wars (1977),5,881652456,Action
3035,Cool Runnings (1993),3,879968921,Comedy
3036,"Christmas Carol, A (1938)",4,875981428,Drama
3037,Ed Wood (1994),4,877881508,Comedy
3038,Bogus (1996),3,879563758,Children's
3039,Annie Hall (1977),5,879438114,Comedy
3040,"Adventures of Priscilla, Queen of the Desert, The (1994)",3,882344134,Comedy
3041,Babe (1995),5,875323002,Children's
3042,Dances with Wolves (1990),4,884183063,Adventure
3043,"Nightmare on Elm Street, A (1984)",2,891702199,Horror
3044,Aladdin (1992),4,884065501,Animation
3045,"Thin Blue Line, The (1988)",5,891447593,Documentary
3046,Raiders of the Lost Ark (1981),4,877886661,Action
3047,"Crow, The (1994)",3,882397741,Action
3048,"Island of Dr. Moreau, The (1996)",2,879366160,Sci-Fi
3049,"Juror, The (1996)",5,876823963,Drama
3050,"Empire Strikes Back, The (1980)",5,879875737,Action
3051,12 Angry Men (1957),4,891350932,Drama
3052,Wolf (1994),3,889783586,Drama
3053,Diva (1981),4,883531444,Action
3054,Cliffhanger (1993),5,893213103,Action
3055,Rebecca (1940),5,880472272,Romance
3056,Kids in the Hall: Brain Candy (1996),4,879532744,Comedy
3057,Casablanca (1942),5,879572314,Drama
3058,Brazil (1985),4,881107251,Sci-Fi
3059,Breakfast at Tiffany's (1961),3,881960330,Drama
3060,Return of the Jedi (1983),3,879646286,Action
3061,Selena (1997),3,883348372,Drama
3062,Alice in Wonderland (1951),4,883874749,Animation
3063,C'est arrivé près de chez vous (1992),1,885549408,Comedy
3064,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),5,882812558,Sci-Fi
3065,Nixon (1995),3,876823266,Drama
3066,"Killing Fields, The (1984)",5,891384065,Drama
3067,Conspiracy Theory (1997),5,887916217,Action
3068,Calendar Girl (1993),3,884151576,Drama
3069,"Postman, The (1997)",3,883768822,Drama
3070,"Mask, The (1994)",4,884132809,Comedy
3071,Some Kind of Wonderful (1987),5,875983023,Drama
3072,"Edge, The (1997)",4,882535220,Adventure
3073,Harold and Maude (1971),5,891448980,Comedy
3074,"MatchMaker, The (1997)",1,878961586,Comedy
3075,"Saint, The (1997)",4,883696629,Action
3076,Tombstone (1993),5,888637768,Western
3077,Dante's Peak (1997),5,880859084,Action
3078,Three Colors: Blue (1993),1,887718917,Drama
3079,In the Army Now (1994),3,892838509,Comedy
3080,Lawrence of Arabia (1962),5,891032885,Adventure
3081,Legends of the Fall (1994),3,885810834,Drama
3082,Four Weddings and a Funeral (1994),4,886031786,Comedy
3083,I Know What You Did Last Summer (1997),4,891964274,Horror
3084,Emma (1996),4,879372598,Drama
3085,Demolition Man (1993),3,882386942,Action
3086,Cop Land (1997),4,883248134,Crime
3087,Sleepless in Seattle (1993),3,883777299,Comedy
3088,Priest (1994),1,886395758,Drama
3089,Men in Black (1997),4,879455821,Action
3090,Spawn (1997),1,890004916,Action
3091,Aliens (1986),5,881260203,Action
3092,Sabrina (1995),3,879441034,Comedy
3093,"Run of the Country, The (1995)",4,882472964,Drama
3094,Boogie Nights (1997),4,887744167,Drama
3095,Tin Cup (1996),3,880354991,Comedy
3096,Back to the Future (1985),4,882359938,Comedy
3097,When Harry Met Sally... (1989),4,880484444,Comedy
3098,"Killing Fields, The (1984)",1,885546248,Drama
3099,Star Trek VI: The Undiscovered Country (1991),3,875801868,Action
3100,Primal Fear (1996),5,877807845,Drama
3101,Much Ado About Nothing (1993),4,875774306,Comedy
3102,Raiders of the Lost Ark (1981),3,880605896,Action
3103,Nikita (La Femme Nikita) (1990),4,879524472,Thriller
3104,Beverly Hills Ninja (1997),1,878962586,Action
3105,"Postino, Il (1994)",4,886122771,Drama
3106,Sleepers (1996),5,879443253,Crime
3107,Angels and Insects (1995),4,886480789,Drama
3108,Get Shorty (1995),4,880888037,Action
3109,Alien (1979),1,880853654,Action
3110,Chain Reaction (1996),1,880937813,Action
3111,Hackers (1995),2,884923811,Action
3112,Somewhere in Time (1980),5,878044851,Drama
3113,Star Trek: First Contact (1996),3,875244232,Action
3114,"River Wild, The (1994)",3,876018471,Action
3115,"Full Monty, The (1997)",5,888627137,Comedy
3116,"Omen, The (1976)",3,879197783,Horror
3117,Executive Decision (1996),4,877655085,Action
3118,Michael (1996),4,891825324,Comedy
3119,Fargo (1996),5,879541475,Crime
3120,It's a Wonderful Life (1946),5,875260242,Drama
3121,Event Horizon (1997),5,892775869,Action
3122,"People vs. Larry Flynt, The (1996)",4,891298549,Drama
3123,"Hunchback of Notre Dame, The (1996)",3,877385731,Animation
3124,"Piano, The (1993)",3,875287535,Drama
3125,"Nutty Professor, The (1996)",4,875640189,Comedy
3126,Tank Girl (1995),2,882387234,Action
3127,One Flew Over the Cuckoo's Nest (1975),5,880355958,Drama
3128,Rosewood (1997),3,892775612,Drama
3129,Independence Day (ID4) (1996),4,881085893,Action
3130,"Treasure of the Sierra Madre, The (1948)",5,886310197,Adventure
3131,Vertigo (1958),4,878955534,Mystery
3132,Executive Decision (1996),3,886890372,Action
3133,Twister (1996),5,891415855,Action
3134,GoodFellas (1990),5,877888876,Crime
3135,Lone Star (1996),4,879455680,Drama
3136,Once Were Warriors (1994),4,876405129,Crime
3137,"Great Escape, The (1963)",3,882384603,Adventure
3138,Austin Powers: International Man of Mystery (1997),3,883348411,Comedy
3139,Tales from the Crypt Presents: Bordello of Blood (1996),2,884134104,Horror
3140,Broken Arrow (1996),4,887665549,Action
3141,"Grifters, The (1990)",3,875654929,Crime
3142,Raising Arizona (1987),4,881373756,Comedy
3143,Reservoir Dogs (1992),2,881108715,Crime
3144,"Big Green, The (1995)",3,887927153,Children's
3145,"Boot, Das (1981)",4,878585775,Action
3146,Dave (1993),3,879522021,Comedy
3147,Cold Comfort Farm (1995),5,884304409,Comedy
3148,That Thing You Do! (1996),4,882902989,Comedy
3149,Get Shorty (1995),3,888845066,Action
3150,Terminator 2: Judgment Day (1991),4,884360539,Action
3151,Heat (1995),4,881169984,Action
3152,Clerks (1994),3,884636453,Comedy
3153,Muppet Treasure Island (1996),3,880044944,Action
3154,Heat (1995),5,891188230,Action
3155,My Life as a Dog (Mitt liv som hund) (1985),4,889909445,Drama
3156,"Last of the Mohicans, The (1992)",5,892859148,Action
3157,Ready to Wear (Pret-A-Porter) (1994),2,880334305,Comedy
3158,Bastard Out of Carolina (1996),2,880086868,Drama
3159,Air Force One (1997),4,885168906,Action
3160,"Adventures of Robin Hood, The (1938)",4,883326301,Action
3161,Much Ado About Nothing (1993),4,891033122,Comedy
3162,Grosse Pointe Blank (1997),5,878854383,Comedy
3163,"Time to Kill, A (1996)",4,877399894,Drama
3164,Smoke (1995),4,880130713,Drama
3165,"Fox and the Hound, The (1981)",2,888067096,Animation
3166,Rear Window (1954),5,887923788,Mystery
3167,Othello (1995),5,884131385,Drama
3168,Clerks (1994),4,888068791,Comedy
3169,Kundun (1997),4,885168653,Drama
3170,When Harry Met Sally... (1989),4,887924683,Comedy
3171,Contact (1997),4,888333194,Drama
3172,William Shakespeare's Romeo and Juliet (1996),4,882480628,Drama
3173,Mallrats (1995),4,881373756,Comedy
3174,Nikita (La Femme Nikita) (1990),4,890347247,Thriller
3175,Under Siege (1992),4,880507165,Action
3176,Casablanca (1942),5,882396705,Drama
3177,Aliens (1986),3,878738386,Action
3178,Executive Decision (1996),5,878945542,Action
3179,"Mirror Has Two Faces, The (1996)",3,875241390,Comedy
3180,Quiz Show (1994),2,891447842,Drama
3181,E.T. the Extra-Terrestrial (1982),1,888522642,Children's
3182,Rosewood (1997),3,891405978,Drama
3183,Evita (1996),1,879540630,Drama
3184,Toy Story (1995),5,883460644,Animation
3185,"Secret Garden, The (1993)",4,880308453,Children's
3186,Schindler's List (1993),5,881959576,Drama
3187,Star Wars (1977),5,883700186,Action
3188,Nikita (La Femme Nikita) (1990),3,884420000,Thriller
3189,One Flew Over the Cuckoo's Nest (1975),4,879446108,Drama
3190,"Cook the Thief His Wife & Her Lover, The (1989)",1,888066685,Drama
3191,My Man Godfrey (1936),4,891352010,Comedy
3192,Jerry Maguire (1996),3,876697330,Drama
3193,Nemesis 2: Nebula (1995),2,878738695,Action
3194,Barcelona (1994),5,879459999,Comedy
3195,"Bridges of Madison County, The (1995)",3,887738469,Drama
3196,Three Colors: Blue (1993),4,879440954,Drama
3197,Young Frankenstein (1974),4,884149431,Comedy
3198,Liar Liar (1997),3,880484929,Comedy
3199,"Frighteners, The (1996)",4,878951864,Comedy
3200,Kids in the Hall: Brain Candy (1996),3,875244866,Comedy
3201,Just Cause (1995),1,874795823,Mystery
3202,Gandhi (1982),5,891299148,Drama
3203,Forbidden Planet (1956),5,879446269,Sci-Fi
3204,Scream (1996),2,891035056,Horror
3205,Mother (1996),4,879441049,Comedy
3206,Picture Perfect (1997),3,882216475,Comedy
3207,Cold Comfort Farm (1995),5,891216692,Comedy
3208,Mrs. Dalloway (1997),1,888180049,Romance
3209,True Lies (1994),2,882563616,Action
3210,Fear of a Black Hat (1993),1,889652378,Comedy
3211,Mixed Nuts (1994),3,885547645,Comedy
3212,My Best Friend's Wedding (1997),3,891038224,Comedy
3213,Jaws (1975),4,879792863,Action
3214,Mystery Science Theater 3000: The Movie (1996),4,882157194,Comedy
3215,L.A. Confidential (1997),3,891446132,Crime
3216,Scream (1996),3,879961374,Horror
3217,Eddie (1996),2,882824670,Comedy
3218,My Man Godfrey (1936),4,882426927,Comedy
3219,Mars Attacks! (1996),2,877385457,Action
3220,"Hunt for Red October, The (1990)",5,885062919,Action
3221,Blade Runner (1982),4,883873505,Film-Noir
3222,Wag the Dog (1997),1,888626538,Comedy
3223,Love and Other Catastrophes (1996),3,881106451,Romance
3224,Cyrano de Bergerac (1990),3,884111360,Action
3225,Pulp Fiction (1994),4,874873374,Crime
3226,"Net, The (1995)",2,884052069,Sci-Fi
3227,Sabrina (1995),2,892783488,Comedy
3228,"Blob, The (1958)",1,879448994,Horror
3229,Fargo (1996),5,875042905,Crime
3230,Courage Under Fire (1996),3,882340719,Drama
3231,Brazil (1985),3,874864182,Sci-Fi
3232,"Good, The Bad and The Ugly, The (1966)",4,875981358,Action
3233,Father of the Bride (1950),3,883327923,Comedy
3234,Fargo (1996),5,889401998,Crime
3235,"Lost World: Jurassic Park, The (1997)",2,883865889,Action
3236,Dead Man Walking (1995),3,891032218,Drama
3237,Emma (1996),4,892660728,Drama
3238,Scream 2 (1997),4,890004863,Horror
3239,Back to the Future (1985),5,875318331,Comedy
3240,"Walk in the Clouds, A (1995)",5,886513674,Drama
3241,Grease (1978),2,891033343,Comedy
3242,Six Degrees of Separation (1993),4,887746665,Drama
3243,Contact (1997),4,881652077,Drama
3244,Die Hard (1988),4,878738335,Action
3245,Enchanted April (1991),4,884634995,Drama
3246,Raiders of the Lost Ark (1981),5,880525368,Action
3247,Father of the Bride (1950),4,879525075,Comedy
3248,Set It Off (1996),5,878951918,Action
3249,"Long Kiss Goodnight, The (1996)",3,875240993,Action
3250,Tommy Boy (1995),2,882141841,Comedy
3251,McHale's Navy (1997),3,879561782,Comedy
3252,"Clockwork Orange, A (1971)",3,887770015,Sci-Fi
3253,"Frighteners, The (1996)",4,887916653,Comedy
3254,Twelve Monkeys (1995),4,882426622,Drama
3255,Dumbo (1941),3,885808620,Animation
3256,Singin' in the Rain (1952),5,880570964,Musical
3257,Some Kind of Wonderful (1987),4,888634784,Drama
3258,G.I. Jane (1997),1,874984002,Action
3259,"Princess Bride, The (1987)",5,875323474,Action
3260,Toy Story (1995),3,881433048,Animation
3261,"Godfather, The (1972)",4,891544840,Action
3262,Nell (1994),2,891700963,Drama
3263,Moll Flanders (1996),4,879435244,Drama
3264,Twister (1996),3,879976892,Action
3265,"Good, The Bad and The Ugly, The (1966)",4,883390366,Action
3266,Twister (1996),5,885141260,Action
3267,"Princess Bride, The (1987)",4,884477896,Action
3268,That Thing You Do! (1996),3,891294853,Comedy
3269,Emma (1996),4,879694316,Drama
3270,Anastasia (1997),2,886470912,Animation
3271,Mars Attacks! (1996),2,884130593,Action
3272,Apt Pupil (1998),5,891700184,Drama
3273,"Davy Crockett, King of the Wild Frontier (1955)",4,884365579,Western
3274,Independence Day (ID4) (1996),2,879465712,Action
3275,"American President, The (1995)",4,890116670,Comedy
3276,Copycat (1995),4,875654432,Crime
3277,Willy Wonka and the Chocolate Factory (1971),4,877400124,Adventure
3278,Heat (1995),5,878951457,Action
3279,Brazil (1985),3,878181739,Sci-Fi
3280,Toy Story (1995),4,879793399,Animation
3281,"Sword in the Stone, The (1963)",4,876067306,Animation
3282,Cabin Boy (1994),1,877757062,Comedy
3283,Last Action Hero (1993),3,891723644,Action
3284,Fargo (1996),4,879868024,Crime
3285,"Silence of the Lambs, The (1991)",5,885141332,Drama
3286,Hard Rain (1998),3,891375629,Action
3287,"Funeral, The (1996)",3,876767621,Drama
3288,Emma (1996),4,879618160,Drama
3289,Taxi Driver (1976),4,889126609,Drama
3290,Evita (1996),3,875245985,Drama
3291,Primal Fear (1996),5,879959212,Drama
3292,"Close Shave, A (1995)",5,875311225,Animation
3293,Gone with the Wind (1939),3,884364652,Drama
3294,Lost Horizon (1937),4,875294549,Drama
3295,Star Trek III: The Search for Spock (1984),2,879310850,Action
3296,Batman Returns (1992),2,884310104,Action
3297,In & Out (1997),4,878354829,Comedy
3298,"Crow, The (1994)",3,891548387,Action
3299,Fantasia (1940),4,892079722,Animation
3300,Contact (1997),4,891180399,Drama
3301,Rear Window (1954),4,884538571,Mystery
3302,"Full Monty, The (1997)",3,891565001,Comedy
3303,Nine Months (1995),3,880583493,Comedy
3304,Pretty Woman (1990),2,880088229,Comedy
3305,Addicted to Love (1997),3,890010025,Comedy
3306,Back to the Future (1985),4,880474338,Comedy
3307,Raising Arizona (1987),5,882384526,Comedy
3308,Star Wars (1977),5,881672199,Action
3309,Fargo (1996),4,876822967,Crime
3310,Titanic (1997),5,891294932,Action
3311,Mouse Hunt (1997),4,884364268,Children's
3312,"Postino, Il (1994)",4,879035463,Drama
3313,Hoop Dreams (1994),5,882136252,Documentary
3314,"Wings of the Dove, The (1997)",4,885945425,Drama
3315,Like Water For Chocolate (Como agua para chocolate) (1992),3,877891747,Drama
3316,Jack (1996),4,879297442,Comedy
3317,Albino Alligator (1996),2,888068651,Crime
3318,Everyone Says I Love You (1996),3,891037708,Comedy
3319,Toy Story (1995),5,879459939,Animation
3320,Booty Call (1997),1,882960718,Comedy
3321,Annie Hall (1977),4,884182989,Comedy
3322,This Is Spinal Tap (1984),4,883364218,Comedy
3323,"Peacemaker, The (1997)",4,892039556,Action
3324,Mary Reilly (1996),1,875644796,Drama
3325,Cool Hand Luke (1967),5,891014401,Comedy
