id,name,age,score,category
"2927,""Sting, The (1973)"",51,4.0,Comedy"
2928,Evita (1996),44,5.0,Drama
2929,Father of the Bride Part II (1995),19,4.0,Comedy
"2930,""Fugitive, The (1993)"",30,4.0,Action"
"2931,""Right Stuff, The (1983)"",28,3.0,Drama"
"2932,""Devil's Own, The (1997)"",34,3.0,Action"
2933,Platoon (1986),27,2.0,Drama
2934,Muriel's Wedding (1994),35,4.0,Comedy
2935,Psycho (1960),32,5.0,Horror
2936,Surviving the Game (1994),17,3.0,Action
2937,Men in Black (1997),22,2.0,Action
2938,Alien (1979),29,4.0,Action
2939,Evita (1996),49,3.0,Drama
2940,Trust (1990),51,3.0,Comedy
"2941,""River Wild, The (1994)"",32,4.0,Action"
2942,I Know What You Did Last Summer (1997),17,3.0,Horror
2943,Return of the Jedi (1983),25,5.0,Action
2944,Swingers (1996),25,4.0,Comedy
"2945,""Postino, Il (1994)"",46,4.0,Drama"
2946,Heaven's Prisoners (1996),44,4.0,Mystery
2947,Braveheart (1995),22,5.0,Action
"2948,""Princess Bride, The (1987)"",20,5.0,Action"
"2949,""Shining, The (1980)"",34,4.0,Horror"
"2950,""Princess Bride, The (1987)"",29,5.0,Action"
2951,Star Trek: The Wrath of Khan (1982),27,3.0,Action
2952,Crash (1996),25,3.0,Drama
2953,Walking and Talking (1996),24,3.0,Romance
"2954,""City of Lost Children, The (1995)"",43,5.0,Adventure"
2955,Tin Cup (1996),46,3.0,Comedy
2956,While You Were Sleeping (1995),18,3.0,Comedy
2957,In & Out (1997),27,5.0,Comedy
2958,Chasing Amy (1997),22,4.0,Drama
2959,Coneheads (1993),21,2.0,Comedy
"2960,""River Wild, The (1994)"",38,3.0,Action"
2961,My Fellow Americans (1996),39,3.0,Comedy
2962,Star Trek IV: The Voyage Home (1986),46,4.0,Action
"2963,""Terminator, The (1984)"",30,5.0,Action"
"2964,""Clockwork Orange, A (1971)"",60,4.0,Sci-Fi"
2965,Highlander (1986),24,4.0,Action
"2966,""Haunted World of Edward D. Wood Jr., The (1995)"",52,4.0,Documentary"
"2967,""Killing Fields, The (1984)"",38,5.0,Drama"
2968,Aliens (1986),55,5.0,Action
2969,I Know What You Did Last Summer (1997),17,4.0,Horror
2970,Interview with the Vampire (1994),23,4.0,Drama
2971,Flubber (1997),18,1.0,Children's
2972,Tin Men (1987),24,2.0,Comedy
2973,Apollo 13 (1995),26,3.0,Action
2974,Glory (1989),20,4.0,Action
2975,Emma (1996),28,2.0,Drama
"2976,""Magnificent Seven, The (1954)"",22,2.0,Action"
2977,Star Wars (1977),23,5.0,Action
2978,Philadelphia (1993),26,5.0,Drama
2979,Austin Powers: International Man of Mystery (1997),25,4.0,Comedy
2980,Cats Don't Dance (1997),19,3.0,Animation
"2981,""Devil's Own, The (1997)"",56,5.0,Action"
"2982,""Fish Called Wanda, A (1988)"",44,2.0,Comedy"
2983,Young Guns (1988),28,3.0,Action
"2984,""Time to Kill, A (1996)"",28,2.0,Drama"
"2985,""Juror, The (1996)"",36,5.0,Drama"
2986,James and the Giant Peach (1996),19,3.0,Animation
2987,Alien (1979),23,3.0,Action
"2988,""Birdcage, The (1996)"",48,5.0,Comedy"
2989,Desperado (1995),47,5.0,Action
2990,That Thing You Do! (1996),35,5.0,Comedy
2991,Groundhog Day (1993),57,3.0,Comedy
2992,Raising Arizona (1987),19,3.0,Comedy
"2993,""Firm, The (1993)"",40,4.0,Drama"
2994,Anna Karenina (1997),61,5.0,Drama
2995,Alice in Wonderland (1951),32,1.0,Animation
2996,Platoon (1986),60,2.0,Drama
2997,Rebel Without a Cause (1955),32,5.0,Drama
2998,Field of Dreams (1989),48,4.0,Drama
2999,Seven (Se7en) (1995),36,4.0,Crime
3000,Toy Story (1995),39,3.0,Animation
3001,GoldenEye (1995),24,3.0,Action
"3002,""Treasure of the Sierra Madre, The (1948)"",55,4.0,Adventure"
"3003,""Phantom, The (1996)"",30,2.0,Adventure"
3004,Stephen King's The Langoliers (1995),18,2.0,Horror
3005,Return of the Jedi (1983),21,4.0,Action
3006,Scream (1996),19,4.0,Horror
3007,Gattaca (1997),42,3.0,Drama
3008,This Is Spinal Tap (1984),48,3.0,Comedy
3009,Multiplicity (1996),21,3.0,Comedy
3010,Chasing Amy (1997),33,4.0,Drama
3011,Broken Arrow (1996),35,2.0,Action
"3012,""People vs. Larry Flynt, The (1996)"",26,1.0,Drama"
"3013,""Mrs. Brown (Her Majesty, Mrs. Brown) (1997)"",43,4.0,Drama"
3014,Alien (1979),27,5.0,Action
"3015,""Very Brady Sequel, A (1996)"",22,2.0,Comedy"
"3016,""Quick and the Dead, The (1995)"",24,4.0,Action"
3017,McHale's Navy (1997),22,1.0,Comedy
"3018,""Adventures of Priscilla, Queen of the Desert, The (1994)"",25,3.0,Comedy"
"3019,""Shining, The (1980)"",40,4.0,Horror"
"3020,""Secret Garden, The (1993)"",35,5.0,Children's"
3021,Malice (1993),27,2.0,Thriller
3022,Die Hard (1988),25,5.0,Action
3023,Gone with the Wind (1939),27,5.0,Drama
"3024,""Adventures of Robin Hood, The (1938)"",20,5.0,Action"
"3025,""Devil's Own, The (1997)"",30,2.0,Action"
3026,Dead Poets Society (1989),27,4.0,Drama
3027,Apt Pupil (1998),47,5.0,Drama
"3028,""Boot, Das (1981)"",37,4.0,Action"
3029,When Harry Met Sally... (1989),31,5.0,Comedy
3030,Red Corner (1997),18,5.0,Crime
3031,True Romance (1993),20,4.0,Action
3032,Feeling Minnesota (1996),32,2.0,Drama
3033,Down Periscope (1996),26,4.0,Comedy
3034,My Own Private Idaho (1991),30,4.0,Drama
3035,Nell (1994),35,1.0,Drama
3036,Ed Wood (1994),33,4.0,Comedy
"3037,""Life Less Ordinary, A (1997)"",20,5.0,Romance"
3038,First Kid (1996),19,4.0,Children's
3039,M*A*S*H (1970),26,4.0,Comedy
"3040,""Silence of the Lambs, The (1991)"",39,2.0,Drama"
3041,Apocalypse Now (1979),36,5.0,Drama
3042,Murder in the First (1995),27,4.0,Drama
3043,From Dusk Till Dawn (1996),32,3.0,Action
"3044,""Santa Clause, The (1994)"",40,5.0,Children's"
3045,Addams Family Values (1993),26,4.0,Comedy
3046,Fantasia (1940),28,4.0,Animation
3047,Stand by Me (1986),23,5.0,Adventure
"3048,""River Wild, The (1994)"",34,3.0,Action"
3049,Twelve Monkeys (1995),21,4.0,Drama
3050,Everyone Says I Love You (1996),62,2.0,Comedy
"3051,""Omen, The (1976)"",31,3.0,Horror"
"3052,""Sweet Hereafter, The (1997)"",35,4.0,Drama"
3053,Strawberry and Chocolate (Fresa y chocolate) (1993),22,1.0,Drama
3054,Lord of Illusions (1995),18,4.0,Horror
3055,Sunset Blvd. (1950),42,4.0,Film-Noir
3056,Candyman (1992),25,5.0,Horror
3057,Donnie Brasco (1997),19,4.0,Crime
3058,While You Were Sleeping (1995),35,2.0,Comedy
3059,Forrest Gump (1994),37,3.0,Comedy
3060,Batman (1989),19,4.0,Action
"3061,""People vs. Larry Flynt, The (1996)"",22,4.0,Drama"
3062,Anastasia (1997),30,4.0,Animation
3063,Freeway (1996),25,5.0,Crime
"3064,""Client, The (1994)"",22,3.0,Drama"
3065,Monty Python and the Holy Grail (1974),60,4.0,Comedy
3066,Cobb (1994),51,3.0,Drama
3067,Angels in the Outfield (1994),19,3.0,Children's
"3068,""Devil's Advocate, The (1997)"",22,4.0,Crime"
3069,Cliffhanger (1993),21,5.0,Action
3070,Father of the Bride Part II (1995),49,3.0,Comedy
3071,Touch of Evil (1958),38,3.0,Crime
3072,Matilda (1996),36,1.0,Children's
3073,Star Wars (1977),22,5.0,Action
3074,Volcano (1997),23,5.0,Drama
3075,Alien (1979),39,4.0,Action
3076,For Richer or Poorer (1997),17,3.0,Comedy
3077,For Richer or Poorer (1997),18,1.0,Comedy
3078,Vertigo (1958),27,5.0,Mystery
3079,Raiders of the Lost Ark (1981),22,4.0,Action
3080,Heavy Metal (1981),25,3.0,Action
3081,Matilda (1996),60,1.0,Children's
"3082,""Rock, The (1996)"",26,5.0,Action"
3083,Raging Bull (1980),22,3.0,Drama
3084,Meet John Doe (1941),27,5.0,Drama
3085,Dead Man Walking (1995),29,4.0,Drama
"3086,""Crow, The (1994)"",27,4.0,Action"
3087,In the Line of Fire (1993),24,3.0,Action
"3088,""Postino, Il (1994)"",39,4.0,Drama"
3089,Ulee's Gold (1997),39,5.0,Drama
"3090,""Preacher's Wife, The (1996)"",18,2.0,Drama"
3091,Mallrats (1995),20,5.0,Comedy
3092,Independence Day (ID4) (1996),68,2.0,Action
3093,Eve's Bayou (1997),48,4.0,Drama
3094,Forrest Gump (1994),28,4.0,Comedy
3095,Duck Soup (1933),40,1.0,Comedy
3096,Snow White and the Seven Dwarfs (1937),24,3.0,Animation
3097,Monty Python's Life of Brian (1979),37,4.0,Comedy
3098,Chungking Express (1994),50,3.0,Drama
"3099,""Preacher's Wife, The (1996)"",33,4.0,Drama"
3100,Fly Away Home (1996),30,4.0,Adventure
3101,Heathers (1989),19,4.0,Comedy
3102,Mighty Aphrodite (1995),60,3.0,Comedy
"3103,""Ghost and the Darkness, The (1996)"",19,3.0,Action"
3104,Jumanji (1995),20,4.0,Action
"3105,""Paris, Texas (1984)"",51,4.0,Drama"
3106,Son in Law (1993),20,2.0,Comedy
3107,Star Trek VI: The Undiscovered Country (1991),33,4.0,Action
3108,Apocalypse Now (1979),47,4.0,Drama
3109,Nina Takes a Lover (1994),22,1.0,Comedy
3110,Welcome to the Dollhouse (1995),19,5.0,Comedy
3111,Ransom (1996),32,3.0,Drama
3112,Home Alone (1990),35,2.0,Children's
3113,Field of Dreams (1989),27,3.0,Drama
3114,True Lies (1994),40,4.0,Action
3115,Things to Do in Denver when You're Dead (1995),23,4.0,Crime
3116,Fallen (1998),47,2.0,Action
3117,April Fool's Day (1986),21,3.0,Comedy
3118,Flesh and Bone (1993),35,4.0,Drama
"3119,""Replacement Killers, The (1998)"",44,3.0,Action"
3120,Being There (1979),49,5.0,Comedy
3121,When a Man Loves a Woman (1994),22,4.0,Drama
3122,Field of Dreams (1989),20,3.0,Drama
"3123,""Paris, Texas (1984)"",42,2.0,Drama"
"3124,""Nightmare on Elm Street, A (1984)"",21,4.0,Horror"
"3125,""Long Kiss Goodnight, The (1996)"",39,2.0,Action"
3126,Cabin Boy (1994),31,5.0,Comedy
"3127,""Christmas Carol, A (1938)"",32,5.0,Drama"
"3128,""Amityville Horror, The (1979)"",24,3.0,Horror"
3129,Bound (1996),21,3.0,Crime
3130,2 Days in the Valley (1996),19,1.0,Crime
3131,Wag the Dog (1997),51,4.0,Comedy
3132,Scream 2 (1997),24,3.0,Horror
"3133,""Rainmaker, The (1997)"",31,5.0,Drama"
3134,Liar Liar (1997),52,4.0,Comedy
3135,Amadeus (1984),29,5.0,Drama
3136,Delicatessen (1991),40,5.0,Comedy
3137,Young Guns II (1990),47,2.0,Action
3138,Sleeper (1973),27,4.0,Comedy
3139,Alien (1979),42,4.0,Action
3140,E.T. the Extra-Terrestrial (1982),44,3.0,Children's
3141,Midnight in the Garden of Good and Evil (1997),41,4.0,Comedy
"3142,""English Patient, The (1996)"",44,3.0,Drama"
3143,Unforgiven (1992),28,5.0,Western
3144,Marvin's Room (1996),18,5.0,Drama
3145,Real Genius (1985),44,5.0,Comedy
"3146,""Rock, The (1996)"",43,5.0,Action"
3147,Paradise Lost: The Child Murders at Robin Hood Hills (1996),28,3.0,Documentary
"3148,""Day the Earth Stood Still, The (1951)"",44,4.0,Drama"
"3149,""Cable Guy, The (1996)"",23,2.0,Comedy"
"3150,""Crucible, The (1996)"",50,4.0,Drama"
3151,Grosse Pointe Blank (1997),48,4.0,Comedy
"3152,""Cook the Thief His Wife & Her Lover, The (1989)"",44,4.0,Drama"
3153,Citizen Kane (1941),47,4.0,Drama
3154,Fled (1996),20,4.0,Action
3155,Afterglow (1997),28,4.0,Drama
3156,Some Folks Call It a Sling Blade (1993),20,3.0,Drama
3157,To Kill a Mockingbird (1962),40,4.0,Drama
"3158,""Pallbearer, The (1996)"",26,2.0,Comedy"
"3159,""Adventures of Pinocchio, The (1996)"",30,4.0,Adventure"
3160,Arsenic and Old Lace (1944),20,4.0,Comedy
"3161,""Time to Kill, A (1996)"",26,4.0,Drama"
3162,Striptease (1996),13,2.0,Comedy
3163,Once Upon a Time in America (1984),31,3.0,Crime
"3164,""Boot, Das (1981)"",27,4.0,Action"
"3165,""Amityville Horror, The (1979)"",23,2.0,Horror"
"3166,""Hunt for Red October, The (1990)"",43,3.0,Action"
"3167,""Sound of Music, The (1965)"",27,5.0,Musical"
3168,Judge Dredd (1995),20,3.0,Action
3169,Fallen (1998),13,4.0,Action
3170,Schindler's List (1993),29,5.0,Drama
3171,Casablanca (1942),46,4.0,Drama
3172,Mad City (1997),36,2.0,Action
3173,Man of the Year (1995),33,4.0,Documentary
"3174,""Devil's Own, The (1997)"",32,2.0,Action"
"3175,""Game, The (1997)"",20,4.0,Mystery"
"3176,""Godfather: Part II, The (1974)"",60,4.0,Action"
3177,Wallace & Gromit: The Best of Aardman Animation (1996),27,5.0,Animation
3178,Fire Down Below (1997),18,1.0,Action
3179,Forrest Gump (1994),29,4.0,Comedy
3180,Joe's Apartment (1996),21,2.0,Comedy
3181,Dante's Peak (1997),23,1.0,Action
"3182,""Bridge on the River Kwai, The (1957)"",30,4.0,Drama"
3183,Patton (1970),48,5.0,Drama
3184,Foxfire (1996),60,3.0,Drama
3185,Chain Reaction (1996),22,2.0,Action
3186,Love and a .45 (1994),19,4.0,Thriller
3187,Twister (1996),27,3.0,Action
"3188,""Birdcage, The (1996)"",28,4.0,Comedy"
3189,Lone Star (1996),56,4.0,Drama
3190,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),29,4.0,Comedy
"3191,""Wings of the Dove, The (1997)"",55,5.0,Drama"
"3192,""Room with a View, A (1986)"",37,5.0,Drama"
"3193,""Fox and the Hound, The (1981)"",21,1.0,Animation"
3194,Air Force One (1997),31,3.0,Action
3195,Star Wars (1977),43,3.0,Action
"3196,""Nightmare Before Christmas, The (1993)"",22,3.0,Children's"
3197,Copycat (1995),19,2.0,Crime
3198,Another Stakeout (1993),21,2.0,Comedy
"3199,""Arrival, The (1996)"",24,4.0,Action"
"3200,""Secret Garden, The (1993)"",27,3.0,Children's"
3201,Faithful (1996),44,3.0,Comedy
3202,Forrest Gump (1994),25,4.0,Comedy
"3203,""Love Bug, The (1969)"",40,3.0,Children's"
3204,Aliens (1986),25,3.0,Action
3205,Twelve Monkeys (1995),25,5.0,Drama
3206,Boys on the Side (1995),25,3.0,Comedy
3207,Rebecca (1940),44,4.0,Romance
3208,Like Water For Chocolate (Como agua para chocolate) (1992),32,4.0,Drama
3209,Sabrina (1954),19,5.0,Comedy
3210,Titanic (1997),27,5.0,Action
3211,Short Cuts (1993),56,4.0,Drama
3212,Austin Powers: International Man of Mystery (1997),33,2.0,Comedy
"3213,""Brady Bunch Movie, The (1995)"",33,1.0,Comedy"
3214,Men in Black (1997),24,4.0,Action
3215,Pulp Fiction (1994),22,4.0,Crime
3216,Ransom (1996),39,4.0,Drama
3217,Mars Attacks! (1996),30,3.0,Action
3218,Jackie Chan's First Strike (1996),20,4.0,Action
3219,Nikita (La Femme Nikita) (1990),25,5.0,Thriller
"3220,""Juror, The (1996)"",54,4.0,Drama"
"3221,""Peacemaker, The (1997)"",42,3.0,Action"
3222,Crimson Tide (1995),24,3.0,Drama
3223,Species (1995),18,4.0,Sci-Fi
3224,Moll Flanders (1996),61,4.0,Drama
3225,Grease (1978),39,2.0,Comedy
3226,Pulp Fiction (1994),69,3.0,Crime
3227,Boogie Nights (1997),40,4.0,Drama
3228,Phenomenon (1996),60,4.0,Drama
"3229,""Little Princess, A (1995)"",22,5.0,Children's"
"3230,""Right Stuff, The (1983)"",50,3.0,Drama"
"3231,""Full Monty, The (1997)"",15,3.0,Comedy"
3232,Event Horizon (1997),25,5.0,Action
3233,This Is Spinal Tap (1984),20,5.0,Comedy
"3234,""Beautician and the Beast, The (1997)"",22,2.0,Comedy"
3235,Sneakers (1992),25,3.0,Crime
3236,Conspiracy Theory (1997),25,4.0,Action
3237,Seven (Se7en) (1995),33,4.0,Crime
3238,Menace II Society (1993),18,4.0,Action
3239,Fargo (1996),33,3.0,Crime
3240,Happy Gilmore (1996),19,4.0,Comedy
3241,Liar Liar (1997),22,4.0,Comedy
3242,Dead Poets Society (1989),27,4.0,Drama
"3243,""Last of the Mohicans, The (1992)"",33,3.0,Action"
"3244,""Birdcage, The (1996)"",19,4.0,Comedy"
3245,Sling Blade (1996),57,5.0,Drama
"3246,""Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)"",42,4.0,Drama"
"3247,""River Wild, The (1994)"",22,4.0,Action"
3248,Dances with Wolves (1990),51,5.0,Adventure
"3249,""Abyss, The (1989)"",40,4.0,Action"
3250,Schindler's List (1993),24,5.0,Drama
"3251,""Juror, The (1996)"",33,3.0,Drama"
3252,My Favorite Year (1982),40,5.0,Comedy
3253,Con Air (1997),20,5.0,Action
3254,North by Northwest (1959),24,3.0,Comedy
"3255,""Life Less Ordinary, A (1997)"",24,4.0,Romance"
"3256,""City of Lost Children, The (1995)"",20,5.0,Adventure"
3257,Mary Poppins (1964),32,5.0,Children's
3258,Dead Man Walking (1995),39,4.0,Drama
3259,Candyman (1992),29,2.0,Horror
3260,Independence Day (ID4) (1996),27,3.0,Action
3261,Andre (1994),33,3.0,Adventure
3262,Braveheart (1995),49,3.0,Action
3263,Cliffhanger (1993),17,4.0,Action
"3264,""Smile Like Yours, A (1997)"",15,2.0,Comedy"
3265,First Knight (1995),51,3.0,Action
"3266,""Air Up There, The (1994)"",13,3.0,Comedy"
3267,Apocalypse Now (1979),23,4.0,Drama
3268,Highlander (1986),35,3.0,Action
"3269,""Game, The (1997)"",60,5.0,Mystery"
"3270,""Frighteners, The (1996)"",27,4.0,Comedy"
3271,Volcano (1997),55,4.0,Drama
3272,One Flew Over the Cuckoo's Nest (1975),60,5.0,Drama
3273,Microcosmos: Le peuple de l'herbe (1996),25,3.0,Documentary
"3274,""Godfather, The (1972)"",44,3.0,Action"
3275,Return of the Jedi (1983),32,4.0,Action
3276,Leave It to Beaver (1997),51,1.0,Comedy
3277,Notorious (1946),60,3.0,Film-Noir
3278,Top Hat (1935),39,5.0,Comedy
"3279,""Philadelphia Story, The (1940)"",32,4.0,Comedy"
"3280,""Rock, The (1996)"",18,3.0,Action"
3281,Jaws (1975),57,4.0,Action
3282,Kingpin (1996),13,4.0,Comedy
3283,Tin Cup (1996),20,3.0,Comedy
"3284,""Shining, The (1980)"",29,5.0,Horror"
"3285,""English Patient, The (1996)"",25,5.0,Drama"
3286,Phenomenon (1996),30,3.0,Drama
3287,Romeo Is Bleeding (1993),18,5.0,Crime
3288,Matilda (1996),47,4.0,Children's
3289,Leaving Las Vegas (1995),37,4.0,Drama
3290,Alice in Wonderland (1951),30,3.0,Animation
3291,Star Wars (1977),38,3.0,Action
"3292,""Birdcage, The (1996)"",27,2.0,Comedy"
3293,Titanic (1997),47,5.0,Action
3294,Indiana Jones and the Last Crusade (1989),51,4.0,Action
3295,This Is Spinal Tap (1984),33,5.0,Comedy
3296,Pinocchio (1940),40,4.0,Animation
"3297,""Craft, The (1996)"",21,4.0,Drama"
"3298,""Thin Man, The (1934)"",19,5.0,Mystery"
3299,Lone Star (1996),21,5.0,Drama
3300,William Shakespeare's Romeo and Juliet (1996),27,1.0,Drama
3301,Dead Poets Society (1989),38,5.0,Drama
3302,Psycho (1960),44,3.0,Horror
"3303,""Corrina, Corrina (1994)"",15,2.0,Comedy"
3304,Star Trek: Generations (1994),25,3.0,Action
3305,Red Corner (1997),39,4.0,Crime
3306,True Romance (1993),19,3.0,Action
3307,Glory (1989),53,4.0,Action
3308,Citizen Kane (1941),28,2.0,Drama
"3309,""Man Who Would Be King, The (1975)"",39,3.0,Adventure"
3310,Sabrina (1995),33,5.0,Comedy
"3311,""American President, The (1995)"",30,4.0,Comedy"
"3312,""Fish Called Wanda, A (1988)"",27,4.0,Comedy"
"3313,""Last of the Mohicans, The (1992)"",28,4.0,Action"
3314,Titanic (1997),20,5.0,Action
"3315,""Jungle Book, The (1994)"",41,4.0,Adventure"
"3316,""Lost World: Jurassic Park, The (1997)"",39,4.0,Action"
3317,Jane Eyre (1996),50,4.0,Drama
"3318,""Paris, Texas (1984)"",51,4.0,Drama"
3319,Dave (1993),27,3.0,Comedy
3320,Restoration (1995),29,3.0,Drama
3321,Starship Troopers (1997),45,4.0,Action
3322,Swimming with Sharks (1995),47,3.0,Comedy
3323,Waterworld (1995),22,2.0,Action
3324,Keys to Tulsa (1997),32,1.0,Crime
3325,Burnt By the Sun (1994),30,2.0,Drama
3326,Beauty and the Beast (1991),53,4.0,Animation
3327,Monty Python's Life of Brian (1979),35,3.0,Comedy
3328,Under Siege 2: Dark Territory (1995),42,1.0,Action
3329,Man of the House (1995),19,1.0,Comedy
3330,Executive Decision (1996),57,3.0,Action
3331,Indiana Jones and the Last Crusade (1989),28,5.0,Action
3332,Welcome to the Dollhouse (1995),20,1.0,Comedy
3333,Benny & Joon (1993),49,4.0,Comedy
3334,Star Wars (1977),38,5.0,Action
3335,Dances with Wolves (1990),45,4.0,Adventure
3336,Waiting for Guffman (1996),22,4.0,Comedy
3337,Die Hard (1988),23,3.0,Action
3338,Anna Karenina (1997),42,4.0,Drama
"3339,""Nightmare on Elm Street, A (1984)"",42,3.0,Horror"
3340,Amos & Andrew (1993),27,2.0,Comedy
"3341,""Man Who Would Be King, The (1975)"",24,3.0,Adventure"
"3342,""Basketball Diaries, The (1995)"",27,4.0,Drama"
3343,Candyman (1992),18,3.0,Horror
3344,Sense and Sensibility (1995),47,3.0,Drama
"3345,""Grifters, The (1990)"",29,3.0,Crime"
3346,Liar Liar (1997),39,1.0,Comedy
3347,Back to the Future (1985),30,5.0,Comedy
"3348,""Spitfire Grill, The (1996)"",31,5.0,Drama"
"3349,""Adventures of Robin Hood, The (1938)"",29,4.0,Action"
"3350,""Omen, The (1976)"",44,3.0,Horror"
"3351,""Crow, The (1994)"",51,3.0,Action"
3352,Broken Arrow (1996),64,2.0,Action
"3353,""Perez Family, The (1995)"",42,3.0,Comedy"
3354,Wyatt Earp (1994),25,4.0,Western
3355,Good Will Hunting (1997),40,3.0,Drama
3356,Beauty and the Beast (1991),20,4.0,Animation
"3357,""Godfather, The (1972)"",25,5.0,Action"
3358,Giant (1956),43,2.0,Drama
"3359,""Crow, The (1994)"",27,1.0,Action"
3360,Apocalypse Now (1979),39,5.0,Drama
"3361,""Bridge on the River Kwai, The (1957)"",30,5.0,Drama"
3362,Before Sunrise (1995),49,5.0,Drama
3363,Executive Decision (1996),39,3.0,Action
"3364,""Walk in the Clouds, A (1995)"",24,3.0,Drama"
3365,Three Colors: Blue (1993),51,3.0,Drama
3366,Hackers (1995),51,3.0,Action
"3367,""Crossing Guard, The (1995)"",21,2.0,Drama"
3368,When We Were Kings (1996),35,4.0,Documentary
3369,Devil in a Blue Dress (1995),38,4.0,Crime
3370,Romy and Michele's High School Reunion (1997),50,3.0,Comedy
3371,Mighty Aphrodite (1995),36,2.0,Comedy
"3372,""Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)"",60,4.0,Drama"
3373,Out to Sea (1997),31,1.0,Comedy
3374,Father of the Bride Part II (1995),40,3.0,Comedy
"3375,""Craft, The (1996)"",26,3.0,Drama"
"3376,""City of Lost Children, The (1995)"",18,5.0,Adventure"
